year,agg_level_desc,state_name,state_fips_code,county_name,county_code,county_ansi,commodity_desc,value,unit_desc
1958,COUNTY,TENNESSEE,47,HAMBLEN,063,063,WHEAT,25,BU / ACRE
1958,COUNTY,MISSOURI,29,SALINE,195,195,CORN,68,BU / ACRE
1958,COUNTY,MISSOURI,29,AUDRAIN,007,007,WHEAT,35.4,BU / ACRE
1958,COUNTY,TENNESSEE,47,BLOUNT,009,009,CORN,43,BU / ACRE
1958,COUNTY,MISSOURI,29,MISSISSIPPI,133,133,WHEAT,23.8,BU / ACRE
1958,COUNTY,TENNESSEE,47,OVERTON,133,133,SOYBEANS,19.5,BU / ACRE
1958,COUNTY,TENNESSEE,47,HAMILTON,065,065,WHEAT,18.8,BU / ACRE
1958,COUNTY,MISSOURI,29,STONE,209,209,SOYBEANS,20,BU / ACRE
1958,COUNTY,TENNESSEE,47,HANCOCK,067,067,WHEAT,20,BU / ACRE
1958,COUNTY,MISSOURI,29,HICKORY,085,085,CORN,48.1,BU / ACRE
1958,COUNTY,TENNESSEE,47,HAWKINS,073,073,WHEAT,22.5,BU / ACRE
1958,COUNTY,MISSOURI,29,BUTLER,023,023,CORN,31.3,BU / ACRE
1958,COUNTY,MISSOURI,29,MORGAN,141,141,SOYBEANS,18.4,BU / ACRE
1958,COUNTY,MISSOURI,29,JACKSON,095,095,CORN,56.6,BU / ACRE
1958,COUNTY,MISSOURI,29,NEW MADRID,143,143,WHEAT,20.1,BU / ACRE
1958,COUNTY,MISSOURI,29,CLINTON,049,049,CORN,44.8,BU / ACRE
1958,COUNTY,TENNESSEE,47,JEFFERSON,089,089,WHEAT,23,BU / ACRE
1958,COUNTY,OKLAHOMA,40,BECKHAM,009,009,CORN,44,BU / ACRE
1958,COUNTY,TENNESSEE,47,JOHNSON,091,091,WHEAT,22.9,BU / ACRE
1958,COUNTY,TENNESSEE,47,WAYNE,181,181,SOYBEANS,16,BU / ACRE
1958,COUNTY,MISSOURI,29,CLARK,045,045,WHEAT,27.9,BU / ACRE
1958,COUNTY,MISSOURI,29,DADE,057,057,CORN,47.2,BU / ACRE
1958,COUNTY,TENNESSEE,47,KNOX,093,093,WHEAT,22,BU / ACRE
1958,COUNTY,TENNESSEE,47,WEAKLEY,183,183,SOYBEANS,22.8,BU / ACRE
1958,COUNTY,MISSOURI,29,PEMISCOT,155,155,WHEAT,33.9,BU / ACRE
1958,COUNTY,MISSOURI,29,CARTER,035,035,CORN,38.7,BU / ACRE
1958,COUNTY,TENNESSEE,47,LOUDON,105,105,WHEAT,20,BU / ACRE
1958,COUNTY,OKLAHOMA,40,GARVIN,049,049,CORN,40,BU / ACRE
1958,COUNTY,TENNESSEE,47,MCMINN,107,107,WHEAT,19,BU / ACRE
1958,COUNTY,OKLAHOMA,40,BLAINE,011,011,CORN,21.1,BU / ACRE
1958,COUNTY,MISSOURI,29,SCOTT,201,201,WHEAT,26.5,BU / ACRE
1958,COUNTY,OKLAHOMA,40,KAY,071,071,CORN,38,BU / ACRE
1958,COUNTY,TENNESSEE,47,MEIGS,121,121,WHEAT,18.5,BU / ACRE
1958,COUNTY,TENNESSEE,47,HARDEMAN,069,069,CORN,31.5,BU / ACRE
1958,COUNTY,TENNESSEE,47,MONROE,123,123,WHEAT,21,BU / ACRE
1958,COUNTY,TENNESSEE,47,SHELBY,157,157,CORN,32,BU / ACRE
1958,COUNTY,MISSOURI,29,KNOX,103,103,WHEAT,33.6,BU / ACRE
1958,COUNTY,MISSOURI,29,GRUNDY,079,079,CORN,51.9,BU / ACRE
1958,COUNTY,MISSOURI,29,STODDARD,207,207,WHEAT,23.3,BU / ACRE
1958,COUNTY,TENNESSEE,47,MCMINN,107,107,CORN,37.5,BU / ACRE
1958,COUNTY,TENNESSEE,47,POLK,139,139,WHEAT,18.8,BU / ACRE
1958,COUNTY,MISSOURI,29,CARTER,035,035,SOYBEANS,20,BU / ACRE
1958,COUNTY,TENNESSEE,47,RHEA,143,143,WHEAT,18.5,BU / ACRE
1958,COUNTY,TENNESSEE,47,LAKE,095,095,SOYBEANS,26.5,BU / ACRE
1958,COUNTY,OKLAHOMA,40,BEAVER,007,007,WHEAT,24.4,BU / ACRE
1958,COUNTY,MISSOURI,29,OZARK,153,153,CORN,33.9,BU / ACRE
1958,COUNTY,TENNESSEE,47,ROANE,145,145,WHEAT,17.5,BU / ACRE
1958,COUNTY,OKLAHOMA,40,JEFFERSON,067,067,CORN,25,BU / ACRE
1958,COUNTY,TENNESSEE,47,SEVIER,155,155,WHEAT,21.1,BU / ACRE
1958,COUNTY,OKLAHOMA,40,WASHINGTON,147,147,CORN,30.7,BU / ACRE
1958,COUNTY,TENNESSEE,47,SULLIVAN,163,163,WHEAT,22.6,BU / ACRE
1958,COUNTY,TENNESSEE,47,LEWIS,101,101,CORN,35.1,BU / ACRE
1958,COUNTY,MISSOURI,29,BENTON,015,015,SOYBEANS,19.4,BU / ACRE
1958,COUNTY,TENNESSEE,47,FENTRESS,049,049,CORN,39.5,BU / ACRE
1958,COUNTY,TENNESSEE,47,UNICOI,171,171,WHEAT,24,BU / ACRE
1958,COUNTY,MISSOURI,29,LEWIS,111,111,CORN,64,BU / ACRE
1958,COUNTY,MISSOURI,29,LEWIS,111,111,WHEAT,27.9,BU / ACRE
1958,COUNTY,MISSOURI,29,DE KALB,063,063,CORN,51.4,BU / ACRE
1958,COUNTY,TENNESSEE,47,UNION,173,173,WHEAT,18.5,BU / ACRE
1958,COUNTY,MISSOURI,29,WASHINGTON,221,221,CORN,43.1,BU / ACRE
1958,COUNTY,OKLAHOMA,40,CIMARRON,025,025,WHEAT,23.4,BU / ACRE
1958,COUNTY,TENNESSEE,47,PUTNAM,141,141,SOYBEANS,19.6,BU / ACRE
1958,COUNTY,TENNESSEE,47,WASHINGTON,179,179,WHEAT,22,BU / ACRE
1958,COUNTY,TENNESSEE,47,GIBSON,053,053,CORN,35,BU / ACRE
1958,COUNTY,OKLAHOMA,40,ELLIS,045,045,WHEAT,23.7,BU / ACRE
1958,COUNTY,MISSOURI,29,WRIGHT,229,229,CORN,50.3,BU / ACRE
1958,STATE,ARKANSAS,05,"",   ,   ,WHEAT,20,BU / ACRE
1958,COUNTY,TENNESSEE,47,HENDERSON,077,077,CORN,36,BU / ACRE
1958,STATE,MISSOURI,29,"",   ,   ,WHEAT,28,BU / ACRE
1958,COUNTY,MISSOURI,29,HOWARD,089,089,CORN,52.9,BU / ACRE
1958,COUNTY,MISSOURI,29,MARION,127,127,WHEAT,26.9,BU / ACRE
1958,COUNTY,TENNESSEE,47,HENRY,079,079,SOYBEANS,20.9,BU / ACRE
1958,COUNTY,OKLAHOMA,40,HARPER,059,059,WHEAT,23.9,BU / ACRE
1958,COUNTY,TENNESSEE,47,BRADLEY,011,011,CORN,38,BU / ACRE
1958,STATE,OKLAHOMA,40,"",   ,   ,WHEAT,26,BU / ACRE
1958,COUNTY,MISSOURI,29,JOHNSON,101,101,CORN,49.1,BU / ACRE
1958,COUNTY,MISSOURI,29,FRANKLIN,071,071,SOYBEANS,28.7,BU / ACRE
1958,COUNTY,MISSOURI,29,BARTON,011,011,SOYBEANS,18.8,BU / ACRE
1958,STATE,TENNESSEE,47,"",   ,   ,WHEAT,20.5,BU / ACRE
1958,COUNTY,MISSOURI,29,ST CLAIR,185,185,CORN,44.9,BU / ACRE
1958,COUNTY,OKLAHOMA,40,TEXAS,139,139,WHEAT,25.8,BU / ACRE
1958,COUNTY,MISSOURI,29,CAPE GIRARDEAU,031,031,CORN,47.4,BU / ACRE
1958,COUNTY,MISSOURI,29,MONROE,137,137,WHEAT,29.9,BU / ACRE
1958,COUNTY,OKLAHOMA,40,HASKELL,061,061,CORN,28,BU / ACRE
1958,COUNTY,OKLAHOMA,40,BECKHAM,009,009,WHEAT,24.3,BU / ACRE
1958,COUNTY,TENNESSEE,47,MEIGS,121,121,CORN,37,BU / ACRE
1958,COUNTY,OKLAHOMA,40,BLAINE,011,011,WHEAT,24.3,BU / ACRE
1958,COUNTY,MISSOURI,29,LINN,115,115,CORN,56.5,BU / ACRE
1958,COUNTY,MISSOURI,29,PIKE,163,163,WHEAT,29.9,BU / ACRE
1958,COUNTY,TENNESSEE,47,GIBSON,053,053,SOYBEANS,22,BU / ACRE
1958,COUNTY,OKLAHOMA,40,CUSTER,039,039,WHEAT,24.7,BU / ACRE
1958,COUNTY,OKLAHOMA,40,CLEVELAND,027,027,CORN,36,BU / ACRE
1958,COUNTY,ARKANSAS,05,CLAY,021,021,SOYBEANS,33,BU / ACRE
1958,COUNTY,TENNESSEE,47,WHITE,185,185,SOYBEANS,19,BU / ACRE
1958,COUNTY,ARKANSAS,05,CRAIGHEAD,031,031,SOYBEANS,33,BU / ACRE
1958,COUNTY,MISSOURI,29,DOUGLAS,067,067,CORN,45.5,BU / ACRE
1958,COUNTY,OKLAHOMA,40,DEWEY,043,043,WHEAT,23.5,BU / ACRE
1958,COUNTY,TENNESSEE,47,CAMPBELL,013,013,CORN,40,BU / ACRE
1958,COUNTY,ARKANSAS,05,GREENE,055,055,SOYBEANS,32,BU / ACRE
1958,COUNTY,MISSOURI,29,BUTLER,023,023,SOYBEANS,25.5,BU / ACRE
1958,COUNTY,MISSOURI,29,HICKORY,085,085,SOYBEANS,15.3,BU / ACRE
1958,COUNTY,OKLAHOMA,40,COTTON,033,033,CORN,39,BU / ACRE
1958,COUNTY,MISSOURI,29,RALLS,173,173,WHEAT,31.9,BU / ACRE
1958,COUNTY,OKLAHOMA,40,ADAIR,001,001,CORN,28,BU / ACRE
1958,COUNTY,ARKANSAS,05,INDEPENDENCE,063,063,SOYBEANS,30,BU / ACRE
1958,COUNTY,MISSOURI,29,FRANKLIN,071,071,CORN,55.7,BU / ACRE
1958,COUNTY,OKLAHOMA,40,ROGER MILLS,129,129,WHEAT,21.5,BU / ACRE
1958,COUNTY,OKLAHOMA,40,LOVE,085,085,CORN,25,BU / ACRE
1958,COUNTY,ARKANSAS,05,JACKSON,067,067,SOYBEANS,32,BU / ACRE
1958,COUNTY,TENNESSEE,47,CHEATHAM,021,021,SOYBEANS,21,BU / ACRE
1958,COUNTY,OKLAHOMA,40,WASHITA,149,149,WHEAT,25.8,BU / ACRE
1958,COUNTY,MISSOURI,29,BOLLINGER,017,017,SOYBEANS,18.2,BU / ACRE
1958,COUNTY,ARKANSAS,05,LAWRENCE,075,075,SOYBEANS,32,BU / ACRE
1958,COUNTY,MISSOURI,29,GENTRY,075,075,CORN,50.6,BU / ACRE
1958,COUNTY,ARKANSAS,05,MISSISSIPPI,093,093,SOYBEANS,31,BU / ACRE
1958,COUNTY,TENNESSEE,47,MOORE,127,127,CORN,36.6,BU / ACRE
1958,COUNTY,MISSOURI,29,SCOTLAND,199,199,WHEAT,27.9,BU / ACRE
1958,COUNTY,OKLAHOMA,40,CHEROKEE,021,021,CORN,29,BU / ACRE
1958,COUNTY,OKLAHOMA,40,CADDO,015,015,WHEAT,26,BU / ACRE
1958,COUNTY,TENNESSEE,47,FAYETTE,047,047,SOYBEANS,22,BU / ACRE
1958,COUNTY,ARKANSAS,05,POINSETT,111,111,SOYBEANS,33,BU / ACRE
1958,COUNTY,MISSOURI,29,BARRY,009,009,CORN,44.8,BU / ACRE
1958,COUNTY,ARKANSAS,05,RANDOLPH,121,121,SOYBEANS,29,BU / ACRE
1958,COUNTY,MISSOURI,29,REYNOLDS,179,179,CORN,37.7,BU / ACRE
1958,COUNTY,OKLAHOMA,40,COMANCHE,031,031,WHEAT,21.9,BU / ACRE
1958,COUNTY,OKLAHOMA,40,MARSHALL,095,095,CORN,30,BU / ACRE
1958,COUNTY,ARKANSAS,05,WHITE,145,145,SOYBEANS,29,BU / ACRE
1958,COUNTY,MISSOURI,29,MARION,127,127,CORN,61.8,BU / ACRE
1958,COUNTY,MISSOURI,29,SHELBY,205,205,WHEAT,29.9,BU / ACRE
1958,COUNTY,MISSOURI,29,LACLEDE,105,105,CORN,42.4,BU / ACRE
1958,COUNTY,OKLAHOMA,40,COTTON,033,033,WHEAT,21.5,BU / ACRE
1958,COUNTY,MISSOURI,29,ST LOUIS,189,189,CORN,64.9,BU / ACRE
1958,COUNTY,OKLAHOMA,40,GREER,055,055,WHEAT,26.7,BU / ACRE
1958,COUNTY,TENNESSEE,47,LAKE,095,095,CORN,50,BU / ACRE
1958,COUNTY,MISSOURI,29,OSAGE,151,151,SOYBEANS,19.4,BU / ACRE
1958,COUNTY,TENNESSEE,47,MONROE,123,123,CORN,37.5,BU / ACRE
1958,COUNTY,MISSOURI,29,CEDAR,039,039,WHEAT,28.3,BU / ACRE
1958,COUNTY,MISSOURI,29,MADISON,123,123,CORN,40.6,BU / ACRE
1958,COUNTY,OKLAHOMA,40,HARMON,057,057,WHEAT,27.9,BU / ACRE
1958,COUNTY,OKLAHOMA,40,MUSKOGEE,101,101,CORN,21.1,BU / ACRE
1958,COUNTY,MISSOURI,29,HENRY,083,083,WHEAT,23.3,BU / ACRE
1958,COUNTY,TENNESSEE,47,LINCOLN,103,103,CORN,35,BU / ACRE
1958,COUNTY,OKLAHOMA,40,JACKSON,065,065,WHEAT,28.6,BU / ACRE
1958,COUNTY,TENNESSEE,47,DICKSON,043,043,SOYBEANS,20,BU / ACRE
1958,COUNTY,ARKANSAS,05,CONWAY,029,029,SOYBEANS,21,BU / ACRE
1958,COUNTY,MISSOURI,29,CHRISTIAN,043,043,SOYBEANS,20,BU / ACRE
1958,COUNTY,OKLAHOMA,40,KIOWA,075,075,WHEAT,29.6,BU / ACRE
1958,COUNTY,MISSOURI,29,LIVINGSTON,117,117,CORN,49.8,BU / ACRE
1958,COUNTY,ARKANSAS,05,FAULKNER,045,045,SOYBEANS,32,BU / ACRE
1958,COUNTY,OKLAHOMA,40,GRADY,051,051,CORN,37,BU / ACRE
1958,COUNTY,ARKANSAS,05,HOT SPRING,059,059,SOYBEANS,32,BU / ACRE
1958,COUNTY,TENNESSEE,47,CLAIBORNE,025,025,CORN,45.6,BU / ACRE
1958,COUNTY,MISSOURI,29,JACKSON,095,095,WHEAT,33.4,BU / ACRE
1958,COUNTY,MISSOURI,29,HOWELL,091,091,SOYBEANS,20,BU / ACRE
1958,COUNTY,OKLAHOMA,40,TILLMAN,141,141,WHEAT,25.5,BU / ACRE
1958,COUNTY,MISSOURI,29,IRON,093,093,CORN,45.5,BU / ACRE
1958,COUNTY,ARKANSAS,05,PERRY,105,105,SOYBEANS,32,BU / ACRE
1958,COUNTY,MISSOURI,29,GASCONADE,073,073,CORN,56.8,BU / ACRE
1958,COUNTY,ARKANSAS,05,PULASKI,119,119,SOYBEANS,33,BU / ACRE
1958,COUNTY,TENNESSEE,47,POLK,139,139,CORN,37.6,BU / ACRE
1958,COUNTY,OKLAHOMA,40,ALFALFA,003,003,WHEAT,31.3,BU / ACRE
1958,COUNTY,MISSOURI,29,CAPE GIRARDEAU,031,031,SOYBEANS,19.3,BU / ACRE
1958,COUNTY,MISSOURI,29,JOHNSON,101,101,WHEAT,21.3,BU / ACRE
1958,COUNTY,OKLAHOMA,40,TULSA,143,143,CORN,35,BU / ACRE
1958,COUNTY,ARKANSAS,05,ARKANSAS,001,001,SOYBEANS,32,BU / ACRE
1958,COUNTY,OKLAHOMA,40,CUSTER,039,039,CORN,31.1,BU / ACRE
1958,COUNTY,OKLAHOMA,40,GARFIELD,047,047,WHEAT,27.7,BU / ACRE
1958,COUNTY,MISSOURI,29,NEWTON,145,145,SOYBEANS,14.9,BU / ACRE
1958,COUNTY,ARKANSAS,05,CRITTENDEN,035,035,SOYBEANS,33,BU / ACRE
1958,COUNTY,MISSOURI,29,MISSISSIPPI,133,133,CORN,69.3,BU / ACRE
1958,COUNTY,OKLAHOMA,40,GRANT,053,053,WHEAT,28.5,BU / ACRE
1958,COUNTY,OKLAHOMA,40,MURRAY,099,099,CORN,30,BU / ACRE
1958,COUNTY,ARKANSAS,05,CROSS,037,037,SOYBEANS,32,BU / ACRE
1958,COUNTY,TENNESSEE,47,HARDEMAN,069,069,SOYBEANS,22,BU / ACRE
1958,COUNTY,ARKANSAS,05,LEE,077,077,SOYBEANS,33,BU / ACRE
1958,COUNTY,MISSOURI,29,MONROE,137,137,CORN,54.4,BU / ACRE
1958,COUNTY,MISSOURI,29,LAFAYETTE,107,107,WHEAT,28.8,BU / ACRE
1958,COUNTY,MISSOURI,29,ST FRANCOIS,187,187,SOYBEANS,27.5,BU / ACRE
1958,COUNTY,OKLAHOMA,40,KAY,071,071,WHEAT,30.1,BU / ACRE
1958,COUNTY,MISSOURI,29,NODAWAY,147,147,CORN,56.3,BU / ACRE
1958,COUNTY,ARKANSAS,05,LONOKE,085,085,SOYBEANS,33,BU / ACRE
1958,COUNTY,OKLAHOMA,40,PONTOTOC,123,123,CORN,34,BU / ACRE
1958,COUNTY,ARKANSAS,05,MONROE,095,095,SOYBEANS,33,BU / ACRE
1958,COUNTY,TENNESSEE,47,OTHER (COMBINED) COUNTIES,998,   ,SOYBEANS,18.5,BU / ACRE
1958,COUNTY,OKLAHOMA,40,MAJOR,093,093,WHEAT,26.6,BU / ACRE
1958,COUNTY,TENNESSEE,47,MARION,115,115,CORN,42,BU / ACRE
1958,COUNTY,ARKANSAS,05,PHILLIPS,107,107,SOYBEANS,31,BU / ACRE
1958,COUNTY,MISSOURI,29,STODDARD,207,207,SOYBEANS,27.4,BU / ACRE
1958,COUNTY,MISSOURI,29,ST CLAIR,185,185,WHEAT,22.3,BU / ACRE
1958,COUNTY,MISSOURI,29,RALLS,173,173,CORN,58.9,BU / ACRE
1958,COUNTY,ARKANSAS,05,PRAIRIE,117,117,SOYBEANS,33,BU / ACRE
1958,COUNTY,TENNESSEE,47,JOHNSON,091,091,CORN,64.4,BU / ACRE
1958,COUNTY,OKLAHOMA,40,NOBLE,103,103,WHEAT,24.9,BU / ACRE
1958,COUNTY,OKLAHOMA,40,HUGHES,063,063,CORN,29,BU / ACRE
1958,COUNTY,MISSOURI,29,CASS,037,037,WHEAT,26.3,BU / ACRE
1958,COUNTY,TENNESSEE,47,MACON,111,111,CORN,36,BU / ACRE
1958,COUNTY,ARKANSAS,05,SAINT FRANCIS,123,123,SOYBEANS,32,BU / ACRE
1958,COUNTY,OKLAHOMA,40,CADDO,015,015,CORN,30,BU / ACRE
1958,COUNTY,OKLAHOMA,40,WOODS,151,151,WHEAT,28.5,BU / ACRE
1958,COUNTY,MISSOURI,29,OREGON,149,149,CORN,40.6,BU / ACRE
1958,COUNTY,ARKANSAS,05,WOODRUFF,147,147,SOYBEANS,32,BU / ACRE
1958,COUNTY,TENNESSEE,47,RHEA,143,143,CORN,37.9,BU / ACRE
1958,COUNTY,MISSOURI,29,SCHUYLER,197,197,WHEAT,33.2,BU / ACRE
1958,COUNTY,TENNESSEE,47,FAYETTE,047,047,CORN,32.5,BU / ACRE
1958,COUNTY,MISSOURI,29,WRIGHT,229,229,WHEAT,22.2,BU / ACRE
1958,COUNTY,MISSOURI,29,JEFFERSON,099,099,CORN,55.8,BU / ACRE
1958,COUNTY,MISSOURI,29,GASCONADE,073,073,SOYBEANS,19.8,BU / ACRE
1958,COUNTY,MISSOURI,29,CHARITON,041,041,CORN,54.2,BU / ACRE
1958,COUNTY,OKLAHOMA,40,CANADIAN,017,017,WHEAT,25,BU / ACRE
1958,COUNTY,OKLAHOMA,40,MCINTOSH,091,091,CORN,30,BU / ACRE
1958,COUNTY,ARKANSAS,05,MILLER,091,091,SOYBEANS,23,BU / ACRE
1958,COUNTY,MISSOURI,29,MILLER,131,131,CORN,48.1,BU / ACRE
1958,COUNTY,MISSOURI,29,BENTON,015,015,WHEAT,23,BU / ACRE
1958,COUNTY,OKLAHOMA,40,LINCOLN,081,081,CORN,28,BU / ACRE
1958,COUNTY,OKLAHOMA,40,CLEVELAND,027,027,WHEAT,22.1,BU / ACRE
1958,COUNTY,TENNESSEE,47,GRUNDY,061,061,CORN,46,BU / ACRE
1958,COUNTY,OKLAHOMA,40,CREEK,037,037,WHEAT,16,BU / ACRE
1958,COUNTY,OKLAHOMA,40,STEPHENS,137,137,CORN,30,BU / ACRE
1958,COUNTY,ARKANSAS,05,CLARK,019,019,SOYBEANS,29,BU / ACRE
1958,COUNTY,TENNESSEE,47,MORGAN,129,129,CORN,40,BU / ACRE
1958,COUNTY,OKLAHOMA,40,GRADY,051,051,WHEAT,25.7,BU / ACRE
1958,COUNTY,OKLAHOMA,40,COMANCHE,031,031,CORN,36,BU / ACRE
1958,COUNTY,MISSOURI,29,BOONE,019,019,WHEAT,29,BU / ACRE
1958,COUNTY,MISSOURI,29,VERNON,217,217,CORN,45.9,BU / ACRE
1958,COUNTY,OKLAHOMA,40,KINGFISHER,073,073,WHEAT,24,BU / ACRE
1958,COUNTY,TENNESSEE,47,ROANE,145,145,CORN,38,BU / ACRE
1958,COUNTY,ARKANSAS,05,ASHLEY,003,003,SOYBEANS,32,BU / ACRE
1958,COUNTY,MISSOURI,29,WAYNE,223,223,SOYBEANS,16.1,BU / ACRE
1958,COUNTY,MISSOURI,29,ANDREW,003,003,WHEAT,31.6,BU / ACRE
1958,COUNTY,TENNESSEE,47,RUTHERFORD,149,149,CORN,37,BU / ACRE
1958,COUNTY,MISSOURI,29,CALLAWAY,027,027,WHEAT,33,BU / ACRE
1958,COUNTY,TENNESSEE,47,HARDIN,071,071,SOYBEANS,18,BU / ACRE
1958,COUNTY,ARKANSAS,05,CHICOT,017,017,SOYBEANS,32,BU / ACRE
1958,COUNTY,OKLAHOMA,40,WOODWARD,153,153,CORN,20,BU / ACRE
1958,COUNTY,OKLAHOMA,40,LINCOLN,081,081,WHEAT,20.3,BU / ACRE
1958,COUNTY,OKLAHOMA,40,GREER,055,055,CORN,28,BU / ACRE
1958,COUNTY,ARKANSAS,05,DESHA,041,041,SOYBEANS,32,BU / ACRE
1958,COUNTY,MISSOURI,29,DENT,065,065,CORN,43.5,BU / ACRE
1958,COUNTY,ARKANSAS,05,DREW,043,043,SOYBEANS,31,BU / ACRE
1958,COUNTY,TENNESSEE,47,OTHER (COMBINED) COUNTIES,998,   ,SOYBEANS,16,BU / ACRE
1958,COUNTY,MISSOURI,29,CAMDEN,029,029,WHEAT,19,BU / ACRE
1958,COUNTY,MISSOURI,29,LINCOLN,113,113,CORN,62.3,BU / ACRE
1958,COUNTY,OKLAHOMA,40,LOGAN,083,083,WHEAT,24.9,BU / ACRE
1958,COUNTY,MISSOURI,29,MERCER,129,129,CORN,60.5,BU / ACRE
1958,COUNTY,ARKANSAS,05,JEFFERSON,069,069,SOYBEANS,33,BU / ACRE
1958,COUNTY,TENNESSEE,47,TIPTON,167,167,CORN,36,BU / ACRE
1958,COUNTY,MISSOURI,29,PETTIS,159,159,SOYBEANS,21.3,BU / ACRE
1958,COUNTY,OKLAHOMA,40,HARMON,057,057,CORN,26.7,BU / ACRE
1958,COUNTY,OKLAHOMA,40,MCCLAIN,087,087,WHEAT,23.8,BU / ACRE
1958,COUNTY,OKLAHOMA,40,WAGONER,145,145,CORN,32,BU / ACRE
1958,COUNTY,ARKANSAS,05,LINCOLN,079,079,SOYBEANS,33,BU / ACRE
1958,COUNTY,TENNESSEE,47,ANDERSON,001,001,CORN,42.9,BU / ACRE
1958,COUNTY,OKLAHOMA,40,WOODWARD,153,153,WHEAT,21.3,BU / ACRE
1958,COUNTY,TENNESSEE,47,JACKSON,087,087,CORN,37,BU / ACRE
1958,COUNTY,MISSOURI,29,ATCHISON,005,005,WHEAT,32.1,BU / ACRE
1958,COUNTY,TENNESSEE,47,UNION,173,173,CORN,38.4,BU / ACRE
1958,COUNTY,OKLAHOMA,40,OKFUSKEE,107,107,WHEAT,18.4,BU / ACRE
1958,COUNTY,OKLAHOMA,40,MCCLAIN,087,087,CORN,38,BU / ACRE
1958,COUNTY,MISSOURI,29,COLE,051,051,WHEAT,28,BU / ACRE
1958,COUNTY,OKLAHOMA,40,JACKSON,065,065,CORN,35.3,BU / ACRE
1958,COUNTY,MISSOURI,29,ATCHISON,005,005,SOYBEANS,34.3,BU / ACRE
1958,COUNTY,MISSOURI,29,BENTON,015,015,CORN,45,BU / ACRE
1958,COUNTY,MISSOURI,29,BUCHANAN,021,021,SOYBEANS,24.8,BU / ACRE
1958,COUNTY,TENNESSEE,47,BLEDSOE,007,007,SOYBEANS,20,BU / ACRE
1958,COUNTY,OKLAHOMA,40,OKLAHOMA,109,109,WHEAT,26.4,BU / ACRE
1958,COUNTY,TENNESSEE,47,HUMPHREYS,085,085,SOYBEANS,20,BU / ACRE
1958,COUNTY,MISSOURI,29,CALDWELL,025,025,SOYBEANS,21.9,BU / ACRE
1958,COUNTY,TENNESSEE,47,PICKETT,137,137,CORN,45,BU / ACRE
1958,COUNTY,MISSOURI,29,CLAY,047,047,SOYBEANS,26.9,BU / ACRE
1958,COUNTY,MISSOURI,29,ANDREW,003,003,CORN,57.8,BU / ACRE
1958,COUNTY,MISSOURI,29,ST CLAIR,185,185,SOYBEANS,25.7,BU / ACRE
1958,COUNTY,MISSOURI,29,MADISON,123,123,SOYBEANS,20,BU / ACRE
1958,COUNTY,MISSOURI,29,COOPER,053,053,WHEAT,28,BU / ACRE
1958,COUNTY,OKLAHOMA,40,CRAIG,035,035,CORN,35,BU / ACRE
1958,COUNTY,OKLAHOMA,40,PAYNE,119,119,WHEAT,22.7,BU / ACRE
1958,COUNTY,TENNESSEE,47,FRANKLIN,051,051,CORN,44.5,BU / ACRE
1958,COUNTY,MISSOURI,29,CLINTON,049,049,SOYBEANS,21.8,BU / ACRE
1958,COUNTY,TENNESSEE,47,SMITH,159,159,CORN,43,BU / ACRE
1958,COUNTY,MISSOURI,29,POLK,167,167,WHEAT,27,BU / ACRE
1958,COUNTY,MISSOURI,29,ST LOUIS,189,189,SOYBEANS,33.1,BU / ACRE
1958,COUNTY,MISSOURI,29,DAVIESS,061,061,SOYBEANS,29.1,BU / ACRE
1958,COUNTY,TENNESSEE,47,SULLIVAN,163,163,CORN,45,BU / ACRE
1958,COUNTY,OKLAHOMA,40,POTTAWATOMIE,125,125,WHEAT,22.2,BU / ACRE
1958,COUNTY,OKLAHOMA,40,KIOWA,075,075,CORN,31,BU / ACRE
1958,COUNTY,MISSOURI,29,DE KALB,063,063,SOYBEANS,24.9,BU / ACRE
1958,COUNTY,TENNESSEE,47,GREENE,059,059,CORN,45,BU / ACRE
1958,COUNTY,MISSOURI,29,DALLAS,059,059,WHEAT,20,BU / ACRE
1958,COUNTY,TENNESSEE,47,BENTON,005,005,CORN,32.6,BU / ACRE
1958,COUNTY,ARKANSAS,05,LAFAYETTE,073,073,SOYBEANS,24,BU / ACRE
1958,COUNTY,MISSOURI,29,MONTGOMERY,139,139,CORN,56.8,BU / ACRE
1958,COUNTY,MISSOURI,29,GENTRY,075,075,SOYBEANS,28,BU / ACRE
1958,COUNTY,MISSOURI,29,PLATTE,165,165,CORN,48.8,BU / ACRE
1958,COUNTY,MISSOURI,29,BUCHANAN,021,021,WHEAT,32.6,BU / ACRE
1958,COUNTY,TENNESSEE,47,COCKE,029,029,CORN,44,BU / ACRE
1958,COUNTY,MISSOURI,29,HARRISON,081,081,SOYBEANS,28,BU / ACRE
1958,COUNTY,MISSOURI,29,DUNKLIN,069,069,SOYBEANS,32.6,BU / ACRE
1958,COUNTY,OKLAHOMA,40,ATOKA,005,005,WHEAT,18.5,BU / ACRE
1958,COUNTY,MISSOURI,29,PUTNAM,171,171,CORN,49.8,BU / ACRE
1958,COUNTY,MISSOURI,29,HOLT,087,087,SOYBEANS,28.1,BU / ACRE
1958,COUNTY,TENNESSEE,47,MCNAIRY,109,109,CORN,31,BU / ACRE
1958,COUNTY,MISSOURI,29,HICKORY,085,085,WHEAT,23,BU / ACRE
